sessions_last30,minutes_watched,completion_rate,last_active_days,quizzes_attempted,avg_score,streak_days,support_tickets,forum_posts,assignments_submitted,late_submissions,payment_delay_days,subscription_type,device,country,dropped_out
37,740.05,1.0,30,10,0.783,23,0,1,7,1,2,free,mobile,AR,0
36,688.07,0.8,47,14,0.528,24,0,1,9,1,44,pro,mobile,CL,0
11,243.39,0.789,27,6,0.878,16,1,2,11,2,7,pro,mobile,AR,0
33,702.13,0.547,26,16,0.692,18,0,0,5,1,5,basic,mobile,PE,0
31,603.13,0.543,3,1,0.56,20,1,1,4,1,3,pro,mobile,CL,0
23,490.81,0.31,16,2,0.869,20,0,1,2,0,22,basic,desktop,PE,1
45,798.48,0.756,48,15,0.468,22,0,2,11,1,2,pro,mobile,MX,0
40,819.09,0.698,48,2,0.617,0,0,1,10,1,11,free,desktop,AR,0
31,422.94,0.857,6,8,0.614,12,0,1,8,1,35,free,desktop,AR,0
43,869.38,0.558,1,5,1.0,25,1,2,7,2,33,basic,mobile,AR,0
45,990.47,0.572,49,13,0.597,13,0,2,2,0,15,pro,desktop,CO,0
34,475.38,0.634,10,0,0.377,4,0,4,10,1,1,pro,desktop,PE,0
16,292.98,0.778,34,7,0.613,19,0,1,0,0,7,pro,tablet,AR,0
45,641.63,0.306,49,19,0.768,9,0,0,7,1,24,pro,desktop,CL,0
43,638.16,0.747,47,7,0.818,15,0,1,3,0,20,free,mobile,AR,1
59,663.78,0.596,33,11,1.0,15,2,1,5,2,38,free,desktop,CL,1
8,204.76,0.388,22,19,0.911,20,0,0,1,0,21,basic,desktop,PE,1
25,609.85,0.183,46,12,0.728,27,0,3,1,0,17,basic,desktop,AR,1
55,1167.35,0.573,41,15,0.566,20,0,0,4,0,28,basic,mobile,AR,0
30,895.0,0.89,50,19,0.944,29,0,0,4,1,37,free,desktop,MX,1
56,944.41,0.935,30,12,0.645,0,0,1,10,0,36,basic,mobile,AR,0
0,0.0,0.671,56,16,0.601,23,0,1,7,2,6,pro,tablet,AR,1
2,33.27,0.992,46,10,0.637,12,0,3,0,0,18,free,mobile,AR,0
47,917.96,0.591,3,16,0.512,21,0,0,11,2,41,basic,mobile,MX,0
21,327.88,0.791,17,12,0.63,2,1,1,7,1,36,free,mobile,UY,1
31,627.25,0.51,47,6,0.665,15,0,1,9,2,35,basic,desktop,PE,0
25,575.34,0.497,6,11,0.81,0,0,2,11,2,5,basic,desktop,MX,0
24,415.6,0.464,42,6,0.642,19,1,0,6,1,17,free,mobile,CO,1
56,1604.98,0.188,20,7,0.51,6,0,1,2,0,37,basic,desktop,MX,0
5,97.17,0.857,12,5,0.459,4,0,2,5,1,5,basic,mobile,CL,1
46,902.65,0.472,32,9,0.731,2,0,1,8,0,32,free,mobile,AR,1
53,664.94,0.44,55,6,0.711,8,1,0,0,0,23,pro,mobile,AR,0
39,799.93,0.364,53,12,0.617,28,0,1,11,2,32,pro,mobile,CL,1
23,395.5,0.559,24,7,0.63,29,0,1,4,1,30,basic,mobile,UY,1
9,129.16,0.953,0,9,0.758,2,0,1,7,0,4,free,mobile,MX,1
40,533.65,1.0,53,2,0.909,29,0,3,11,0,5,basic,mobile,UY,0
28,952.86,0.268,53,7,0.583,17,0,3,10,1,15,free,mobile,AR,1
8,131.35,0.529,36,7,0.713,9,0,3,8,2,41,free,mobile,AR,1
21,194.42,0.393,37,19,0.844,28,1,3,3,0,42,basic,mobile,UY,1
57,787.21,0.798,31,8,0.584,7,0,0,6,2,34,pro,mobile,AR,0
15,265.36,0.657,0,0,0.698,5,1,0,6,1,10,free,mobile,MX,1
10,212.8,0.473,9,6,0.694,6,0,0,10,0,42,basic,mobile,AR,0
40,853.15,0.615,8,14,0.503,4,0,2,0,0,32,basic,desktop,PE,0
11,242.66,0.505,54,3,0.725,14,0,3,0,0,13,basic,desktop,AR,1
55,777.2,0.923,2,3,0.705,4,1,1,1,0,32,pro,mobile,PE,0
51,1022.17,0.709,33,7,0.783,6,1,2,11,3,19,basic,mobile,AR,0
59,751.87,0.734,21,7,0.522,11,0,2,6,1,21,basic,tablet,AR,0
54,771.24,0.067,0,9,0.701,19,0,1,8,2,10,free,desktop,PE,0
14,174.91,0.587,55,0,0.907,25,0,0,1,0,28,free,mobile,AR,1
12,130.44,1.0,1,14,1.0,2,0,1,0,0,12,basic,desktop,AR,0
20,487.71,0.865,51,4,0.892,18,1,2,7,0,41,free,mobile,MX,1
28,619.69,0.231,46,14,0.523,3,1,1,8,2,6,free,mobile,AR,1
52,1240.72,0.537,47,11,0.768,29,0,3,5,0,11,free,desktop,AR,1
44,802.38,0.36,9,4,0.628,8,0,1,0,0,5,free,mobile,AR,0
38,861.11,0.942,52,9,0.743,25,0,4,5,1,10,basic,desktop,MX,0
52,386.48,0.649,35,0,0.584,23,0,0,7,1,30,free,mobile,AR,0
38,880.78,0.446,24,14,0.443,9,1,0,2,0,42,free,mobile,PE,1
22,419.38,0.607,40,6,0.648,9,0,1,3,0,7,basic,mobile,CO,1
24,522.3,0.079,20,7,0.808,9,0,2,8,1,10,basic,desktop,AR,0
31,628.68,0.383,16,3,0.743,14,0,1,2,0,6,pro,mobile,MX,0
5,60.39,0.607,17,7,0.76,13,0,3,1,0,36,pro,mobile,MX,1
44,396.52,0.769,34,7,0.732,19,0,2,7,2,24,pro,desktop,MX,0
39,535.38,0.212,36,4,0.761,13,0,3,0,0,16,basic,mobile,CL,0
43,919.75,0.524,14,19,0.779,23,1,2,5,1,31,free,mobile,MX,0
32,708.5,0.802,14,5,0.659,13,0,0,6,2,3,free,mobile,AR,0
46,450.45,0.31,56,3,0.712,9,0,3,0,0,35,pro,mobile,CL,1
56,678.35,0.646,30,10,0.961,9,0,4,7,1,4,pro,mobile,AR,0
34,464.46,0.613,51,6,0.721,21,1,2,9,2,26,basic,mobile,UY,0
26,412.26,0.943,19,9,0.706,4,0,0,11,1,1,basic,mobile,CL,0
6,58.97,0.554,17,14,0.715,8,1,1,3,1,9,free,mobile,MX,1
46,435.51,0.566,16,1,0.667,9,0,3,3,0,28,free,desktop,CL,1
54,705.73,0.771,31,10,0.635,19,0,1,7,1,25,basic,mobile,AR,0
41,759.22,0.335,46,0,0.731,3,1,1,7,2,20,free,mobile,AR,1
51,556.74,0.556,30,0,0.624,13,0,2,7,1,28,basic,mobile,AR,0
51,882.56,0.509,17,1,0.678,20,0,1,3,0,37,pro,tablet,MX,0
47,1144.51,0.572,57,3,0.581,27,0,0,0,0,11,pro,desktop,MX,0
30,305.68,0.77,34,6,0.716,13,1,1,0,0,43,pro,mobile,AR,0
5,83.81,0.711,23,18,0.788,29,0,0,11,3,6,free,desktop,CL,1
0,0.0,0.45,0,18,0.668,18,0,4,4,0,44,basic,mobile,AR,0
12,185.88,0.627,33,2,0.399,23,0,2,5,1,41,basic,mobile,MX,1
25,363.95,0.898,37,19,0.789,7,0,1,7,1,19,basic,mobile,AR,0
44,1099.16,0.434,55,12,0.718,27,0,0,2,0,4,pro,mobile,PE,0
27,436.4,0.629,13,11,0.551,7,1,1,4,1,18,free,mobile,CL,1
1,24.63,0.561,9,15,0.816,4,1,1,5,1,12,free,mobile,CL,0
12,246.89,0.587,59,9,0.49,2,0,1,1,0,26,basic,desktop,CO,1
58,924.69,0.274,33,5,0.857,19,0,1,7,1,10,basic,desktop,CO,1
59,1231.81,0.882,1,10,0.691,18,0,2,2,0,3,basic,desktop,CL,0
22,438.3,0.445,6,14,0.36,5,0,0,0,0,40,free,mobile,AR,1
48,1158.01,0.805,28,13,0.727,26,0,2,7,0,38,free,desktop,AR,0
43,632.53,0.476,37,3,0.639,8,0,2,3,1,22,basic,mobile,AR,1
55,1003.6,0.475,14,18,0.616,18,0,3,8,1,38,basic,mobile,CO,0
53,934.44,0.843,21,5,0.589,15,1,1,6,1,43,free,desktop,MX,0
37,822.32,0.799,44,16,0.681,17,0,0,0,0,41,pro,mobile,AR,0
23,272.53,0.642,58,6,0.627,22,0,1,8,1,37,basic,desktop,AR,1
37,891.77,0.752,29,1,0.421,27,0,3,0,0,1,free,mobile,MX,0
19,395.16,0.542,24,19,0.891,21,1,4,3,1,33,free,mobile,MX,1
20,201.97,0.598,21,11,0.663,27,2,3,8,1,41,free,mobile,CO,1
36,908.98,0.468,8,4,0.59,26,0,0,4,1,7,free,desktop,MX,0
34,1067.75,0.781,3,0,0.531,10,0,1,4,0,2,basic,mobile,AR,0
34,816.37,0.461,50,2,0.816,16,1,2,2,0,15,pro,desktop,CO,0
23,610.92,0.897,2,3,0.505,5,0,0,5,0,37,free,mobile,CL,0
24,444.29,0.537,49,18,0.72,27,0,1,3,0,36,free,desktop,MX,1
0,0.0,0.604,14,3,0.612,29,1,3,11,1,26,pro,mobile,AR,1
36,249.67,0.752,41,3,0.621,26,0,1,8,1,44,basic,tablet,CO,0
34,664.04,0.605,57,16,0.534,22,0,1,10,4,7,basic,mobile,AR,1
56,809.1,0.54,44,17,0.607,25,1,2,4,0,39,basic,mobile,AR,0
30,375.38,0.594,43,4,0.701,23,0,2,11,2,39,free,mobile,AR,1
28,493.46,0.779,15,13,0.735,6,0,1,3,0,42,free,mobile,CO,1
4,86.77,0.467,35,10,0.582,7,0,2,3,1,13,pro,desktop,CO,1
11,102.12,0.575,38,11,0.686,15,0,1,3,0,28,basic,mobile,AR,1
20,306.13,0.602,25,6,0.833,12,0,3,7,2,12,free,tablet,AR,1
22,595.3,0.773,2,15,0.451,22,0,0,7,2,21,pro,mobile,AR,0
21,242.51,0.58,54,17,0.699,22,1,2,0,0,43,basic,desktop,MX,1
23,534.03,0.962,11,14,0.557,29,0,4,6,2,23,free,desktop,MX,0
46,694.21,0.569,58,18,0.542,23,0,0,11,2,34,pro,desktop,CO,1
7,148.92,0.552,55,2,0.739,0,0,3,4,1,20,basic,mobile,CO,1
19,467.1,0.566,1,13,0.618,10,0,1,8,1,0,pro,desktop,PE,0
9,202.03,0.337,44,19,0.517,9,0,0,7,2,6,free,mobile,CL,1
18,422.19,0.393,38,10,0.899,19,0,4,11,1,30,free,mobile,PE,0
41,454.71,0.494,13,18,0.838,10,0,0,7,0,13,pro,desktop,CL,0
2,49.36,0.827,48,6,0.41,29,2,0,5,2,14,free,mobile,CO,1
20,257.68,0.593,6,17,0.479,8,0,0,0,0,4,pro,desktop,MX,0
1,19.56,0.503,14,18,0.789,13,0,1,9,1,36,pro,mobile,PE,0
57,1114.32,0.845,56,12,0.657,24,1,1,4,0,3,basic,mobile,AR,0
43,899.16,0.91,44,14,0.925,11,0,1,11,1,24,pro,desktop,MX,0
14,280.3,0.851,6,10,0.792,1,0,3,2,0,14,pro,mobile,MX,0
11,142.31,0.429,8,6,0.745,9,0,2,5,0,40,pro,desktop,UY,0
5,49.5,0.501,15,10,0.547,10,0,0,9,2,29,basic,desktop,AR,1
28,650.55,0.963,4,19,0.774,18,0,3,1,0,3,basic,mobile,MX,0
45,860.18,0.648,10,0,0.509,21,0,2,3,0,27,free,mobile,AR,0
35,871.37,0.546,34,4,0.896,16,0,1,9,1,7,free,mobile,PE,0
52,922.04,0.744,0,9,0.763,12,0,1,3,1,25,pro,mobile,CO,0
20,191.38,0.801,17,6,0.576,15,0,1,11,4,10,pro,desktop,MX,1
16,380.75,0.486,18,12,0.821,4,0,0,6,2,33,free,desktop,CL,0
28,441.78,0.644,58,7,1.0,5,1,3,9,0,21,basic,mobile,MX,0
12,240.62,0.785,58,13,0.667,18,0,2,6,2,19,pro,mobile,MX,1
58,818.68,0.368,50,2,0.783,25,1,0,0,0,39,basic,mobile,AR,1
11,306.52,0.602,20,6,0.635,15,0,0,9,0,19,free,mobile,CO,0
28,356.74,0.377,31,13,0.713,1,0,2,5,1,10,free,mobile,CL,0
31,495.24,0.403,30,9,0.474,29,0,2,4,1,23,basic,desktop,AR,0
3,55.93,0.487,51,14,0.7,9,1,2,8,1,36,pro,mobile,MX,0
28,320.51,0.695,44,12,0.707,22,0,1,3,0,2,free,desktop,AR,1
27,539.54,0.536,54,6,0.97,26,0,1,5,1,12,basic,mobile,CO,0
15,415.07,0.47,33,8,0.431,29,2,1,7,2,26,pro,desktop,CL,0
7,105.4,0.61,55,19,0.658,3,0,2,7,2,10,pro,desktop,MX,1
2,40.74,0.371,44,19,0.893,5,0,2,8,0,33,pro,desktop,AR,1
0,0.0,0.686,44,0,0.664,19,0,0,0,0,2,pro,mobile,CO,1
28,497.46,0.826,39,14,0.674,22,0,0,11,2,11,basic,mobile,CO,0
5,80.61,0.584,20,9,0.575,25,0,3,7,2,26,pro,mobile,CO,0
57,746.07,0.559,36,0,0.56,16,0,2,7,0,38,basic,mobile,CL,0
14,342.84,0.675,21,12,0.426,4,1,0,10,1,15,basic,desktop,MX,0
39,625.66,0.194,38,0,0.606,21,0,1,5,0,11,free,tablet,MX,1
40,677.41,0.707,15,6,0.552,20,1,1,0,0,41,basic,desktop,AR,0
29,456.37,1.0,47,13,0.718,14,0,4,1,0,23,free,mobile,AR,0
53,344.45,0.575,34,16,0.582,19,0,0,11,1,9,pro,mobile,CL,0
6,67.25,0.576,42,8,0.628,6,0,1,11,0,39,free,desktop,CO,1
14,332.73,0.749,13,16,0.632,24,0,1,1,0,1,free,mobile,AR,0
15,80.1,0.929,47,16,0.693,1,0,1,8,3,33,pro,mobile,CO,0
8,107.22,0.795,48,8,0.621,25,0,1,7,0,40,pro,mobile,MX,0
17,265.23,0.169,8,3,0.541,25,0,1,1,0,25,pro,desktop,AR,1
18,512.31,0.713,21,13,0.713,20,1,2,9,3,41,basic,mobile,AR,0
45,1017.52,1.0,40,0,0.86,24,0,0,5,1,28,free,desktop,CL,0
18,263.83,0.724,52,17,0.719,27,0,1,2,1,26,free,mobile,AR,1
52,1343.01,0.369,44,7,0.609,4,0,0,6,1,4,pro,desktop,AR,0
46,623.62,0.656,28,15,0.682,16,0,0,10,3,8,pro,desktop,CO,0
54,1298.95,0.344,17,14,0.392,19,0,0,2,1,31,basic,desktop,UY,0
6,59.08,0.847,54,9,0.679,28,0,1,7,1,30,free,mobile,AR,0
59,1441.93,0.409,52,19,0.64,22,0,2,8,0,27,free,mobile,AR,1
36,560.28,0.615,53,15,0.56,17,0,0,7,0,9,basic,mobile,MX,1
58,686.08,0.428,18,17,0.587,16,1,3,7,0,3,free,mobile,UY,1
21,350.64,0.491,26,1,0.638,4,1,1,8,2,3,free,mobile,PE,0
57,1120.85,0.897,14,9,0.849,9,0,0,2,0,5,basic,desktop,PE,0
35,526.1,0.621,57,19,0.864,12,0,1,1,0,9,basic,mobile,CL,0
4,85.29,0.488,52,16,0.561,26,1,1,11,2,43,basic,tablet,UY,1
24,348.05,0.371,10,9,0.622,25,1,2,3,1,35,free,desktop,AR,1
8,173.78,0.226,14,1,0.626,19,0,1,11,2,8,free,desktop,AR,1
56,1156.59,0.35,33,5,0.821,3,2,1,3,0,13,free,desktop,CO,0
18,317.42,0.622,24,11,0.722,21,0,0,3,0,40,basic,mobile,MX,1
13,199.57,0.796,27,12,0.714,13,1,2,0,0,20,free,mobile,CO,1
33,624.01,0.488,22,18,0.78,19,2,2,5,1,12,pro,mobile,MX,1
25,532.54,0.914,40,1,0.611,12,0,0,11,1,14,free,desktop,PE,0
5,151.85,0.456,53,7,0.905,21,0,1,10,1,17,pro,mobile,AR,1
48,1134.55,0.552,55,5,0.7,6,2,1,3,1,24,free,mobile,AR,1
50,1192.8,0.384,27,19,0.572,4,1,1,4,0,24,basic,desktop,CO,0
44,1607.37,0.798,49,3,0.666,6,1,0,8,1,23,basic,mobile,CL,0
37,780.54,1.0,41,4,0.885,27,0,1,11,2,28,free,desktop,AR,0
24,501.79,0.248,11,5,0.636,2,0,3,7,2,13,basic,desktop,AR,0
32,711.17,0.531,47,2,0.842,8,0,1,2,0,22,free,mobile,CO,0
31,370.33,0.853,21,12,0.606,10,0,3,4,0,37,basic,desktop,PE,0
9,138.03,0.311,37,10,0.585,25,1,1,8,2,15,pro,mobile,CO,0
4,59.85,0.713,43,11,0.799,10,0,0,0,0,44,basic,mobile,CO,1
15,328.29,0.844,56,18,0.569,26,0,1,7,1,22,basic,desktop,CO,1
27,457.78,0.616,56,8,0.823,29,1,0,9,2,16,free,mobile,AR,1
9,169.46,0.71,48,6,0.753,19,0,2,4,0,31,basic,desktop,MX,0
6,147.15,0.952,30,7,0.569,10,0,2,6,0,17,basic,tablet,MX,0
51,1182.12,0.99,24,16,0.689,17,0,2,8,1,17,free,desktop,UY,0
22,374.65,0.588,26,10,0.618,20,0,1,7,0,16,free,mobile,AR,1
35,489.3,0.494,57,3,0.752,3,0,1,0,0,24,free,mobile,UY,1
31,769.16,0.416,12,13,0.983,24,0,0,7,0,1,free,mobile,CO,0
44,996.31,0.795,31,14,0.644,13,0,1,2,0,17,pro,mobile,AR,1
44,367.95,0.326,40,4,0.78,25,0,0,8,1,34,free,mobile,CL,1
17,274.06,0.549,1,11,0.704,18,0,1,3,1,14,free,mobile,AR,0
50,949.65,0.621,38,11,0.704,25,0,1,11,2,24,free,desktop,MX,0
22,498.81,0.499,15,3,0.675,2,0,1,1,0,13,free,mobile,CL,1
50,1173.03,0.656,16,0,0.571,1,0,3,10,2,42,basic,mobile,CO,0
24,472.88,1.0,37,14,0.75,3,0,2,0,0,10,free,desktop,MX,0
6,129.07,0.576,0,12,0.657,26,0,3,8,1,34,free,mobile,CO,1
45,827.32,0.513,9,14,0.564,29,0,1,4,1,34,free,mobile,AR,0
1,13.96,0.803,27,7,0.852,29,0,3,2,0,18,pro,mobile,PE,0
46,755.89,0.648,35,10,0.715,9,0,4,2,0,44,basic,mobile,PE,0
2,36.23,0.888,6,19,0.666,7,0,2,0,0,44,basic,mobile,MX,0
12,213.5,0.633,21,4,0.901,10,0,0,1,0,1,free,mobile,AR,0
36,240.72,0.55,18,13,0.425,24,0,2,4,1,25,free,mobile,UY,0
56,874.45,0.243,32,2,0.891,7,0,1,1,0,8,pro,mobile,CO,0
24,440.09,0.276,18,1,0.568,16,1,1,11,0,44,free,mobile,PE,1
7,114.18,0.233,0,19,0.732,19,0,1,9,1,43,basic,desktop,AR,1
13,214.75,0.676,31,2,0.612,10,0,1,5,0,19,free,desktop,PE,1
53,1109.18,0.328,50,13,0.562,14,1,4,1,0,15,free,mobile,AR,1
43,495.63,0.851,35,10,0.897,19,0,0,11,3,36,basic,desktop,CL,0
6,49.39,0.606,21,16,0.978,23,1,0,8,0,17,basic,desktop,CO,1
23,365.95,0.551,28,10,0.667,5,0,0,2,1,32,free,desktop,CL,1
15,338.77,0.431,8,13,0.75,15,0,0,0,0,29,basic,mobile,AR,0
10,281.25,0.724,14,17,0.709,4,0,2,7,1,12,basic,mobile,CL,1
50,1134.64,0.439,26,16,0.96,0,1,3,0,0,15,basic,mobile,AR,0
37,340.05,0.403,35,14,0.383,19,0,4,7,1,41,pro,mobile,MX,1
10,166.06,0.838,29,3,0.757,14,0,2,5,0,22,basic,tablet,AR,0
39,762.05,0.671,57,3,0.591,7,1,1,10,3,18,free,tablet,CL,1
24,457.57,0.553,38,9,0.347,1,0,0,4,0,40,free,mobile,MX,1
3,63.71,0.728,1,13,0.646,28,1,2,5,0,25,basic,tablet,UY,0
26,324.94,0.602,31,13,0.977,24,1,1,6,0,25,free,desktop,CL,0
11,202.29,0.677,34,15,0.602,28,0,4,11,3,17,pro,desktop,CL,0
14,287.31,0.437,2,2,0.819,3,2,3,8,2,30,pro,desktop,UY,1
52,1193.61,1.0,23,3,0.88,0,0,2,8,0,1,free,mobile,PE,0
42,552.96,0.484,52,2,0.698,6,1,2,3,1,9,pro,mobile,MX,1
8,127.43,0.911,21,10,0.718,3,0,1,5,0,36,free,desktop,MX,0
51,153.0,0.562,27,12,0.443,13,0,1,2,0,11,free,mobile,AR,1
34,485.22,0.761,13,2,0.593,19,1,0,4,0,44,pro,desktop,MX,0
52,772.38,0.747,4,17,0.836,5,1,0,9,2,40,pro,desktop,PE,0
44,522.83,0.829,19,6,0.709,11,1,1,1,0,17,basic,desktop,UY,0
20,379.87,0.432,46,13,0.755,16,0,1,1,0,41,pro,mobile,AR,1
32,565.26,0.815,58,15,0.72,9,0,0,7,1,32,free,desktop,AR,1
31,137.79,0.969,39,0,1.0,13,0,2,9,1,36,basic,mobile,PE,0
43,829.6,0.548,49,17,0.635,17,0,1,11,0,21,pro,desktop,PE,0
14,174.02,0.607,38,19,0.941,28,0,2,7,0,5,pro,mobile,CO,0
19,397.37,0.495,39,19,0.72,9,0,0,7,2,24,basic,desktop,AR,1
14,144.32,0.531,25,2,0.954,2,0,3,3,1,36,free,desktop,CO,0
17,309.06,0.942,3,7,0.516,26,0,2,4,1,4,pro,mobile,CL,1
9,146.71,0.399,24,4,0.728,17,0,1,3,1,0,free,mobile,AR,1
2,39.64,0.412,51,9,0.641,14,0,2,1,0,36,pro,mobile,AR,1
56,1049.9,0.922,32,19,0.721,21,0,2,4,1,26,free,desktop,AR,0
4,65.88,0.725,45,15,0.883,29,0,1,2,0,23,free,desktop,MX,0
53,465.47,1.0,3,15,0.757,3,0,0,7,2,30,free,desktop,AR,0
0,0.0,0.51,12,8,0.883,25,2,1,9,2,30,basic,mobile,CL,0
46,666.85,0.625,17,18,0.599,19,0,3,11,3,19,free,mobile,AR,0
19,341.06,0.468,21,18,0.577,17,0,2,10,1,27,basic,mobile,CL,1
31,444.87,0.629,59,16,0.702,25,1,3,3,1,21,pro,mobile,UY,0
16,348.02,0.245,27,16,0.694,9,2,3,11,4,9,free,desktop,CO,1
29,473.42,0.737,39,13,0.672,23,0,2,11,2,33,basic,mobile,AR,1
27,329.67,0.665,38,1,0.556,17,0,2,6,2,16,basic,mobile,MX,1
31,506.27,0.588,25,5,0.88,28,0,0,2,0,40,basic,desktop,AR,0
23,445.17,0.522,57,15,0.646,14,0,0,9,0,17,basic,mobile,CL,1
32,638.38,0.421,13,6,0.914,21,0,1,1,0,8,pro,desktop,AR,1
49,1434.24,0.746,2,3,0.702,14,0,0,4,0,37,basic,mobile,PE,0
26,363.65,0.366,44,18,0.797,11,1,2,6,2,6,basic,mobile,AR,0
21,368.74,0.702,39,9,0.784,11,0,3,10,3,44,free,mobile,PE,1
7,143.9,1.0,15,17,0.576,27,1,3,11,2,28,basic,mobile,CO,0
21,375.05,0.897,52,5,0.755,25,0,1,9,2,21,free,desktop,AR,1
7,104.97,0.299,9,7,0.989,6,0,2,5,1,10,basic,desktop,PE,0
10,87.04,0.493,15,6,0.738,25,0,1,1,0,9,basic,mobile,CL,0
57,851.29,0.684,9,7,0.835,17,0,1,9,1,8,pro,mobile,MX,1
5,57.79,0.586,11,8,0.804,3,1,2,10,0,37,basic,mobile,CO,0
28,213.93,0.32,43,5,0.746,22,0,1,5,1,9,basic,desktop,AR,1
50,661.3,0.677,42,16,0.728,4,1,2,6,1,1,free,mobile,AR,1
57,667.89,0.598,38,6,0.782,26,1,0,10,4,8,basic,desktop,PE,0
8,172.02,0.983,51,8,0.814,13,0,0,1,0,27,pro,desktop,AR,0
9,194.46,0.549,4,17,0.497,27,0,2,9,2,21,basic,desktop,PE,0
22,276.69,0.834,37,8,0.737,14,0,1,6,1,16,free,mobile,AR,0
33,542.47,0.347,6,0,0.672,2,1,1,8,2,43,basic,mobile,CL,0
57,390.48,0.394,57,0,0.641,23,0,1,2,0,15,free,mobile,CL,1
12,180.41,0.744,38,8,0.894,21,0,1,7,1,37,basic,desktop,CL,1
9,183.55,0.817,45,12,0.59,9,0,1,3,1,5,free,desktop,UY,1
15,344.24,0.409,34,18,0.491,6,0,2,6,1,24,basic,mobile,AR,0
52,713.53,0.605,23,2,0.819,25,0,0,6,1,5,pro,mobile,MX,0
1,24.31,0.324,41,10,0.487,23,0,2,11,2,3,free,mobile,AR,1
22,195.93,0.564,50,5,0.411,8,1,0,8,2,30,basic,mobile,AR,0
7,73.6,0.767,10,9,0.836,21,0,2,6,2,30,free,desktop,AR,1
9,200.32,0.513,52,8,0.724,7,0,1,4,1,25,free,mobile,MX,1
55,1541.47,0.55,43,6,0.771,5,1,0,4,0,20,basic,desktop,MX,0
0,0.0,0.374,5,0,0.634,19,0,3,7,1,12,basic,mobile,AR,0
19,337.4,0.47,56,1,0.492,24,0,0,10,1,35,pro,desktop,UY,1
54,260.76,0.952,10,10,0.522,27,0,2,6,0,8,free,mobile,AR,1
36,211.15,0.615,36,4,0.659,13,0,0,7,1,22,free,desktop,PE,1
4,75.11,0.4,7,6,0.509,4,0,1,3,1,42,basic,desktop,AR,0
27,427.99,0.537,11,1,0.746,16,1,2,6,2,30,basic,mobile,MX,0
58,659.17,0.281,38,0,0.631,20,1,2,6,0,38,basic,mobile,AR,0
24,441.44,0.397,40,2,0.728,29,0,2,8,1,9,pro,tablet,MX,0
31,579.41,0.872,41,7,0.723,3,0,1,3,1,1,pro,desktop,PE,0
31,733.66,0.572,20,3,0.758,19,0,2,4,0,37,free,mobile,CO,1
39,733.96,0.978,49,4,0.775,15,1,0,4,1,25,pro,desktop,AR,1
11,279.07,0.581,2,6,0.648,17,1,1,5,2,35,pro,mobile,CO,1
50,902.4,0.593,51,5,0.728,2,0,2,3,0,37,free,mobile,CL,0
59,1021.17,0.728,18,0,0.735,0,0,5,2,0,16,free,desktop,AR,0
8,195.09,0.065,37,2,0.336,18,0,1,6,2,4,pro,tablet,MX,1
49,594.34,0.641,54,19,0.797,5,0,2,10,1,43,basic,mobile,PE,1
49,1709.45,0.59,15,13,0.722,18,1,0,0,0,13,free,mobile,AR,0
44,891.07,0.897,24,2,0.785,0,0,2,7,1,7,basic,mobile,MX,0
22,446.27,0.793,49,5,0.507,24,1,1,9,3,25,basic,desktop,PE,1
28,592.22,0.373,51,7,0.653,9,1,1,9,2,0,pro,desktop,MX,0
50,1463.14,0.848,14,18,0.536,13,0,0,10,3,2,pro,desktop,CL,0
9,204.8,0.548,30,17,0.812,10,0,1,3,1,34,pro,mobile,AR,1
49,410.11,0.419,19,15,0.489,12,1,2,1,0,3,basic,mobile,AR,0
55,1453.15,0.639,31,2,0.561,15,1,0,11,1,27,pro,mobile,AR,0
40,638.18,0.559,22,9,0.78,19,1,0,8,2,20,free,mobile,MX,0
20,372.86,0.908,0,9,0.606,20,1,1,4,1,4,basic,mobile,AR,0
33,340.71,0.668,55,12,0.561,29,0,2,10,1,42,pro,mobile,CL,1
3,63.47,0.641,38,16,0.836,5,1,0,4,1,7,pro,desktop,MX,1
55,775.05,0.78,27,6,0.842,26,0,0,8,1,29,basic,desktop,AR,0
20,372.02,0.819,6,11,0.808,18,0,0,11,2,5,free,desktop,CO,0
3,48.89,0.757,4,5,0.827,9,0,1,9,2,26,free,mobile,MX,0
47,1388.85,0.884,28,4,0.665,27,0,1,7,0,7,basic,desktop,MX,0
39,1165.85,0.722,38,6,0.669,21,0,2,2,0,39,free,mobile,CL,0
37,676.33,0.634,15,14,0.603,5,0,1,11,4,20,free,mobile,AR,1
3,55.15,0.848,44,8,0.725,5,0,4,5,0,0,pro,desktop,MX,1
45,709.17,0.582,23,13,0.621,19,1,2,7,1,2,free,desktop,CO,0
38,936.17,0.607,0,13,0.635,21,1,1,7,0,24,basic,mobile,CO,0
47,753.24,0.944,32,7,0.79,1,0,2,2,0,23,free,desktop,CO,0
49,758.13,0.924,10,19,0.878,18,0,3,7,0,14,free,mobile,AR,0
12,286.46,0.598,0,0,0.76,15,0,1,4,1,27,free,desktop,CO,0
12,177.24,0.509,7,17,0.969,29,0,2,4,0,35,free,desktop,AR,1
55,977.54,0.893,17,0,0.594,22,0,1,10,3,32,basic,desktop,AR,0
31,263.88,0.76,30,7,0.424,27,0,1,8,1,33,basic,mobile,AR,1
26,577.85,0.663,59,16,0.807,1,0,0,5,1,42,basic,mobile,PE,1
17,503.97,0.536,13,13,0.584,22,0,2,0,0,9,pro,mobile,MX,0
